case_id,seed,method,variant,sibling_alpha,edge_alpha,status,true_clusters,found_clusters,ari,unsupported_reason,admissible_support_count,data_sha256,tree_branch_lengths_sha256,elapsed_seconds,execution_kind,skip_reason
gauss_clear_small,100,tbs_diffusion_adaptive_nnls,production,0.01,0.001,unsupported,3,,,empirical_null_unvalidated_reference_law,27.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,67df26589148deb202ba61a37ea48d0ed4a0efb7a79d22ddedcc849ec32e8f60,0.3325167909933952,method_run,
gauss_clear_small,100,tbs_diffusion_adaptive_nnls,status_rule_bypassed,0.01,0.001,ok,3,1.0,0.0,,27.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,67df26589148deb202ba61a37ea48d0ed4a0efb7a79d22ddedcc849ec32e8f60,0.0550096670049242,method_run,
gauss_clear_small,100,tbs_diffusion_adaptive_nnls,fixed_coordinate_bh,0.005,0.001,ok,3,3.0,1.0,,0.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,67df26589148deb202ba61a37ea48d0ed4a0efb7a79d22ddedcc849ec32e8f60,0.0512407500064,method_run,
gauss_clear_small,100,tbs_diffusion_adaptive_nnls,fixed_coordinate_bh,0.01,0.001,ok,3,3.0,1.0,,0.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,67df26589148deb202ba61a37ea48d0ed4a0efb7a79d22ddedcc849ec32e8f60,0.0511642500059679,method_run,
gauss_clear_small,100,tbs_diffusion_adaptive_nnls,fixed_coordinate_bh,0.05,0.001,ok,3,3.0,1.0,,0.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,67df26589148deb202ba61a37ea48d0ed4a0efb7a79d22ddedcc849ec32e8f60,0.0522225830063689,method_run,
gauss_clear_small,100,tbs_diffusion_adaptive_nnls,fixed_coordinate_by,0.005,0.001,ok,3,3.0,1.0,,0.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,67df26589148deb202ba61a37ea48d0ed4a0efb7a79d22ddedcc849ec32e8f60,0.0532117920083692,method_run,
gauss_clear_small,100,tbs_diffusion_adaptive_nnls,fixed_coordinate_by,0.01,0.001,ok,3,3.0,1.0,,0.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,67df26589148deb202ba61a37ea48d0ed4a0efb7a79d22ddedcc849ec32e8f60,0.0519592920027207,method_run,
gauss_clear_small,100,tbs_diffusion_adaptive_nnls,fixed_coordinate_by,0.05,0.001,ok,3,3.0,1.0,,0.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,67df26589148deb202ba61a37ea48d0ed4a0efb7a79d22ddedcc849ec32e8f60,0.051587791997008,method_run,
gauss_clear_small,100,tbs_diffusion_graphtools_nnls,production,0.01,0.001,unsupported,3,,,empirical_null_unvalidated_reference_law,27.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,2f2f9e89585b07883a539d8305d9c1ad1ecbad47bfe6ebfbb58708ecdf236d60,1.1912665000127165,method_run,
gauss_clear_small,100,tbs_diffusion_graphtools_nnls,status_rule_bypassed,0.01,0.001,ok,3,1.0,0.0,,27.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,2f2f9e89585b07883a539d8305d9c1ad1ecbad47bfe6ebfbb58708ecdf236d60,0.0510755830036941,method_run,
gauss_clear_small,100,tbs_diffusion_graphtools_nnls,fixed_coordinate_bh,0.005,0.001,ok,3,3.0,1.0,,0.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,2f2f9e89585b07883a539d8305d9c1ad1ecbad47bfe6ebfbb58708ecdf236d60,0.0508680000057211,method_run,
gauss_clear_small,100,tbs_diffusion_graphtools_nnls,fixed_coordinate_bh,0.01,0.001,ok,3,3.0,1.0,,0.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,2f2f9e89585b07883a539d8305d9c1ad1ecbad47bfe6ebfbb58708ecdf236d60,0.0489728749962523,method_run,
gauss_clear_small,100,tbs_diffusion_graphtools_nnls,fixed_coordinate_bh,0.05,0.001,ok,3,3.0,1.0,,0.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,2f2f9e89585b07883a539d8305d9c1ad1ecbad47bfe6ebfbb58708ecdf236d60,0.0494162079994566,method_run,
gauss_clear_small,100,tbs_diffusion_graphtools_nnls,fixed_coordinate_by,0.005,0.001,ok,3,3.0,1.0,,0.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,2f2f9e89585b07883a539d8305d9c1ad1ecbad47bfe6ebfbb58708ecdf236d60,0.0497167080029612,method_run,
gauss_clear_small,100,tbs_diffusion_graphtools_nnls,fixed_coordinate_by,0.01,0.001,ok,3,3.0,1.0,,0.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,2f2f9e89585b07883a539d8305d9c1ad1ecbad47bfe6ebfbb58708ecdf236d60,0.0492618749995017,method_run,
gauss_clear_small,100,tbs_diffusion_graphtools_nnls,fixed_coordinate_by,0.05,0.001,ok,3,3.0,1.0,,0.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,2f2f9e89585b07883a539d8305d9c1ad1ecbad47bfe6ebfbb58708ecdf236d60,0.0502253339946037,method_run,
gauss_clear_small,100,tbs_diffusion_graphtools_adaptive_nnls,production,0.01,0.001,unsupported,3,,,empirical_null_unvalidated_reference_law,27.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,2f2f9e89585b07883a539d8305d9c1ad1ecbad47bfe6ebfbb58708ecdf236d60,0.0821152919961605,method_run,
gauss_clear_small,100,tbs_diffusion_graphtools_adaptive_nnls,status_rule_bypassed,0.01,0.001,ok,3,1.0,0.0,,27.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,2f2f9e89585b07883a539d8305d9c1ad1ecbad47bfe6ebfbb58708ecdf236d60,0.050093249999918,method_run,
gauss_clear_small,100,tbs_diffusion_graphtools_adaptive_nnls,fixed_coordinate_bh,0.005,0.001,ok,3,3.0,1.0,,0.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,2f2f9e89585b07883a539d8305d9c1ad1ecbad47bfe6ebfbb58708ecdf236d60,0.0502693329908652,method_run,
gauss_clear_small,100,tbs_diffusion_graphtools_adaptive_nnls,fixed_coordinate_bh,0.01,0.001,ok,3,3.0,1.0,,0.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,2f2f9e89585b07883a539d8305d9c1ad1ecbad47bfe6ebfbb58708ecdf236d60,0.0491892920108512,method_run,
gauss_clear_small,100,tbs_diffusion_graphtools_adaptive_nnls,fixed_coordinate_bh,0.05,0.001,ok,3,3.0,1.0,,0.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,2f2f9e89585b07883a539d8305d9c1ad1ecbad47bfe6ebfbb58708ecdf236d60,0.0501832910085795,method_run,
gauss_clear_small,100,tbs_diffusion_graphtools_adaptive_nnls,fixed_coordinate_by,0.005,0.001,ok,3,3.0,1.0,,0.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,2f2f9e89585b07883a539d8305d9c1ad1ecbad47bfe6ebfbb58708ecdf236d60,0.0493521249882178,method_run,
gauss_clear_small,100,tbs_diffusion_graphtools_adaptive_nnls,fixed_coordinate_by,0.01,0.001,ok,3,3.0,1.0,,0.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,2f2f9e89585b07883a539d8305d9c1ad1ecbad47bfe6ebfbb58708ecdf236d60,0.0474900830013211,method_run,
gauss_clear_small,100,tbs_diffusion_graphtools_adaptive_nnls,fixed_coordinate_by,0.05,0.001,ok,3,3.0,1.0,,0.0,c2f623d5ca68b5b2bc9fcde5df0b3cd077060665565781fdc91f1c72f09b865a,2f2f9e89585b07883a539d8305d9c1ad1ecbad47bfe6ebfbb58708ecdf236d60,0.051217792002717,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_adaptive_nnls,production,0.01,0.001,unsupported,4,,,empirical_null_no_internal_support,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,24291a18b555c5f9ff00b6ba46255833103ce77d2fb21ba28407909c727218d8,16.319354790990474,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_adaptive_nnls,status_rule_bypassed,0.01,0.001,ok,4,1.0,0.0,,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,24291a18b555c5f9ff00b6ba46255833103ce77d2fb21ba28407909c727218d8,15.97713237500284,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_adaptive_nnls,fixed_coordinate_bh,0.005,0.001,ok,4,3.0,0.6976744186046512,,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,24291a18b555c5f9ff00b6ba46255833103ce77d2fb21ba28407909c727218d8,15.244084916004796,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_adaptive_nnls,fixed_coordinate_bh,0.01,0.001,ok,4,4.0,1.0,,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,24291a18b555c5f9ff00b6ba46255833103ce77d2fb21ba28407909c727218d8,15.274173875004635,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_adaptive_nnls,fixed_coordinate_bh,0.05,0.001,ok,4,4.0,1.0,,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,24291a18b555c5f9ff00b6ba46255833103ce77d2fb21ba28407909c727218d8,15.305230666999703,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_adaptive_nnls,fixed_coordinate_by,0.005,0.001,ok,4,1.0,0.0,,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,24291a18b555c5f9ff00b6ba46255833103ce77d2fb21ba28407909c727218d8,15.269255792009062,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_adaptive_nnls,fixed_coordinate_by,0.01,0.001,ok,4,3.0,0.6976744186046512,,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,24291a18b555c5f9ff00b6ba46255833103ce77d2fb21ba28407909c727218d8,15.32424895800068,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_adaptive_nnls,fixed_coordinate_by,0.05,0.001,ok,4,3.0,0.6976744186046512,,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,24291a18b555c5f9ff00b6ba46255833103ce77d2fb21ba28407909c727218d8,15.407505082999704,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_graphtools_nnls,production,0.01,0.001,unsupported,4,,,empirical_null_no_internal_support,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,fd30d1ebecdb5c2e2bfe36f04fc6d0ba73db6dd3765913d05261dece8f798068,18.73705370799871,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_graphtools_nnls,status_rule_bypassed,0.01,0.001,ok,4,1.0,0.0,,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,fd30d1ebecdb5c2e2bfe36f04fc6d0ba73db6dd3765913d05261dece8f798068,18.764149542010273,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_graphtools_nnls,fixed_coordinate_bh,0.005,0.001,ok,4,1.0,0.0,,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,fd30d1ebecdb5c2e2bfe36f04fc6d0ba73db6dd3765913d05261dece8f798068,18.305400334007572,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_graphtools_nnls,fixed_coordinate_bh,0.01,0.001,ok,4,1.0,0.0,,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,fd30d1ebecdb5c2e2bfe36f04fc6d0ba73db6dd3765913d05261dece8f798068,18.29361079201044,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_graphtools_nnls,fixed_coordinate_bh,0.05,0.001,ok,4,1.0,0.0,,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,fd30d1ebecdb5c2e2bfe36f04fc6d0ba73db6dd3765913d05261dece8f798068,18.6866996250028,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_graphtools_nnls,fixed_coordinate_by,0.005,0.001,ok,4,1.0,0.0,,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,fd30d1ebecdb5c2e2bfe36f04fc6d0ba73db6dd3765913d05261dece8f798068,18.617379333998542,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_graphtools_nnls,fixed_coordinate_by,0.01,0.001,ok,4,1.0,0.0,,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,fd30d1ebecdb5c2e2bfe36f04fc6d0ba73db6dd3765913d05261dece8f798068,18.302859790986982,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_graphtools_nnls,fixed_coordinate_by,0.05,0.001,ok,4,1.0,0.0,,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,fd30d1ebecdb5c2e2bfe36f04fc6d0ba73db6dd3765913d05261dece8f798068,18.303550209006065,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_graphtools_adaptive_nnls,production,0.01,0.001,unsupported,4,,,empirical_null_no_internal_support,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,fd30d1ebecdb5c2e2bfe36f04fc6d0ba73db6dd3765913d05261dece8f798068,18.973329166998155,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_graphtools_adaptive_nnls,status_rule_bypassed,0.01,0.001,ok,4,1.0,0.0,,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,fd30d1ebecdb5c2e2bfe36f04fc6d0ba73db6dd3765913d05261dece8f798068,18.796271666011307,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_graphtools_adaptive_nnls,fixed_coordinate_bh,0.005,0.001,ok,4,1.0,0.0,,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,fd30d1ebecdb5c2e2bfe36f04fc6d0ba73db6dd3765913d05261dece8f798068,18.53899304100196,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_graphtools_adaptive_nnls,fixed_coordinate_bh,0.01,0.001,ok,4,1.0,0.0,,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,fd30d1ebecdb5c2e2bfe36f04fc6d0ba73db6dd3765913d05261dece8f798068,18.547122542004217,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_graphtools_adaptive_nnls,fixed_coordinate_bh,0.05,0.001,ok,4,1.0,0.0,,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,fd30d1ebecdb5c2e2bfe36f04fc6d0ba73db6dd3765913d05261dece8f798068,18.349823459007897,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_graphtools_adaptive_nnls,fixed_coordinate_by,0.005,0.001,ok,4,1.0,0.0,,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,fd30d1ebecdb5c2e2bfe36f04fc6d0ba73db6dd3765913d05261dece8f798068,18.48394379200181,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_graphtools_adaptive_nnls,fixed_coordinate_by,0.01,0.001,ok,4,1.0,0.0,,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,fd30d1ebecdb5c2e2bfe36f04fc6d0ba73db6dd3765913d05261dece8f798068,18.523288416006835,method_run,
gauss_dense_signal_highd,43,tbs_diffusion_graphtools_adaptive_nnls,fixed_coordinate_by,0.05,0.001,ok,4,1.0,0.0,,0.0,d117b93e6b4a33a3481cada1f681d1d06f4d74bf65c1ad4fb69f975738cf368f,fd30d1ebecdb5c2e2bfe36f04fc6d0ba73db6dd3765913d05261dece8f798068,18.212857874998008,method_run,
overlap_extreme_4c,8003,tbs_diffusion_adaptive_nnls,production,0.01,0.001,ok,4,1.0,0.0,,599.0,7a1560e618d0303f91db9de65a5deee68858edb8a80413d47bfa2cc5d2bfb3bb,565108ef343b7fd3437f76a25db527db37472b6add6a4256092917ce758b4b6d,3.5154401670006337,method_run,
overlap_extreme_4c,8003,tbs_diffusion_adaptive_nnls,status_rule_bypassed,0.01,0.001,ok,4,1.0,0.0,,599.0,7a1560e618d0303f91db9de65a5deee68858edb8a80413d47bfa2cc5d2bfb3bb,565108ef343b7fd3437f76a25db527db37472b6add6a4256092917ce758b4b6d,3.3779689999937546,method_run,
overlap_extreme_4c,8003,tbs_diffusion_adaptive_nnls,fixed_coordinate_bh,0.005,0.001,ok,4,1.0,0.0,,0.0,7a1560e618d0303f91db9de65a5deee68858edb8a80413d47bfa2cc5d2bfb3bb,565108ef343b7fd3437f76a25db527db37472b6add6a4256092917ce758b4b6d,3.333743625000352,method_run,
overlap_extreme_4c,8003,tbs_diffusion_adaptive_nnls,fixed_coordinate_bh,0.01,0.001,ok,4,1.0,0.0,,0.0,7a1560e618d0303f91db9de65a5deee68858edb8a80413d47bfa2cc5d2bfb3bb,565108ef343b7fd3437f76a25db527db37472b6add6a4256092917ce758b4b6d,3.245842749995063,method_run,
overlap_extreme_4c,8003,tbs_diffusion_adaptive_nnls,fixed_coordinate_bh,0.05,0.001,ok,4,1.0,0.0,,0.0,7a1560e618d0303f91db9de65a5deee68858edb8a80413d47bfa2cc5d2bfb3bb,565108ef343b7fd3437f76a25db527db37472b6add6a4256092917ce758b4b6d,3.2585658750031143,method_run,
overlap_extreme_4c,8003,tbs_diffusion_adaptive_nnls,fixed_coordinate_by,0.005,0.001,ok,4,1.0,0.0,,0.0,7a1560e618d0303f91db9de65a5deee68858edb8a80413d47bfa2cc5d2bfb3bb,565108ef343b7fd3437f76a25db527db37472b6add6a4256092917ce758b4b6d,3.2551851669995813,method_run,
overlap_extreme_4c,8003,tbs_diffusion_adaptive_nnls,fixed_coordinate_by,0.01,0.001,ok,4,1.0,0.0,,0.0,7a1560e618d0303f91db9de65a5deee68858edb8a80413d47bfa2cc5d2bfb3bb,565108ef343b7fd3437f76a25db527db37472b6add6a4256092917ce758b4b6d,3.295145042007789,method_run,
overlap_extreme_4c,8003,tbs_diffusion_adaptive_nnls,fixed_coordinate_by,0.05,0.001,ok,4,1.0,0.0,,0.0,7a1560e618d0303f91db9de65a5deee68858edb8a80413d47bfa2cc5d2bfb3bb,565108ef343b7fd3437f76a25db527db37472b6add6a4256092917ce758b4b6d,3.2682297909923363,method_run,
overlap_extreme_4c,8003,tbs_diffusion_graphtools_nnls,production,0.01,0.001,ok,4,1.0,0.0,,599.0,7a1560e618d0303f91db9de65a5deee68858edb8a80413d47bfa2cc5d2bfb3bb,ef06bb21918dcd02311b98e5a082b433771fa774618b7be96dbcdd6f2029bff5,3.5611015830072574,method_run,
overlap_extreme_4c,8003,tbs_diffusion_graphtools_nnls,status_rule_bypassed,0.01,0.001,ok,4,1.0,0.0,,599.0,7a1560e618d0303f91db9de65a5deee68858edb8a80413d47bfa2cc5d2bfb3bb,ef06bb21918dcd02311b98e5a082b433771fa774618b7be96dbcdd6f2029bff5,3.426023083011387,method_run,
overlap_extreme_4c,8003,tbs_diffusion_graphtools_nnls,fixed_coordinate_bh,0.005,0.001,ok,4,1.0,0.0,,0.0,7a1560e618d0303f91db9de65a5deee68858edb8a80413d47bfa2cc5d2bfb3bb,ef06bb21918dcd02311b98e5a082b433771fa774618b7be96dbcdd6f2029bff5,3.3793645830010064,method_run,
overlap_extreme_4c,8003,tbs_diffusion_graphtools_nnls,fixed_coordinate_bh,0.01,0.001,ok,4,1.0,0.0,,0.0,7a1560e618d0303f91db9de65a5deee68858edb8a80413d47bfa2cc5d2bfb3bb,ef06bb21918dcd02311b98e5a082b433771fa774618b7be96dbcdd6f2029bff5,3.3516510000044946,method_run,
overlap_extreme_4c,8003,tbs_diffusion_graphtools_nnls,fixed_coordinate_bh,0.05,0.001,ok,4,1.0,0.0,,0.0,7a1560e618d0303f91db9de65a5deee68858edb8a80413d47bfa2cc5d2bfb3bb,ef06bb21918dcd02311b98e5a082b433771fa774618b7be96dbcdd6f2029bff5,3.4252634159929585,method_run,
overlap_extreme_4c,8003,tbs_diffusion_graphtools_nnls,fixed_coordinate_by,0.005,0.001,ok,4,1.0,0.0,,0.0,7a1560e618d0303f91db9de65a5deee68858edb8a80413d47bfa2cc5d2bfb3bb,ef06bb21918dcd02311b98e5a082b433771fa774618b7be96dbcdd6f2029bff5,3.354621708000195,method_run,
overlap_extreme_4c,8003,tbs_diffusion_graphtools_nnls,fixed_coordinate_by,0.01,0.001,ok,4,1.0,0.0,,0.0,7a1560e618d0303f91db9de65a5deee68858edb8a80413d47bfa2cc5d2bfb3bb,ef06bb21918dcd02311b98e5a082b433771fa774618b7be96dbcdd6f2029bff5,3.356921583006624,method_run,
overlap_extreme_4c,8003,tbs_diffusion_graphtools_nnls,fixed_coordinate_by,0.05,0.001,ok,4,1.0,0.0,,0.0,7a1560e618d0303f91db9de65a5deee68858edb8a80413d47bfa2cc5d2bfb3bb,ef06bb21918dcd02311b98e5a082b433771fa774618b7be96dbcdd6f2029bff5,3.3591875419951975,method_run,
overlap_extreme_4c,8003,tbs_diffusion_graphtools_adaptive_nnls,production,0.01,0.001,ok,4,1.0,0.0,,599.0,7a1560e618d0303f91db9de65a5deee68858edb8a80413d47bfa2cc5d2bfb3bb,ef06bb21918dcd02311b98e5a082b433771fa774618b7be96dbcdd6f2029bff5,3.492355583002791,method_run,
overlap_extreme_4c,8003,tbs_diffusion_graphtools_adaptive_nnls,status_rule_bypassed,0.01,0.001,ok,4,1.0,0.0,,599.0,7a1560e618d0303f91db9de65a5deee68858edb8a80413d47bfa2cc5d2bfb3bb,ef06bb21918dcd02311b98e5a082b433771fa774618b7be96dbcdd6f2029bff5,3.4428288329945644,method_run,
overlap_extreme_4c,8003,tbs_diffusion_graphtools_adaptive_nnls,fixed_coordinate_bh,0.005,0.001,ok,4,1.0,0.0,,0.0,7a1560e618d0303f91db9de65a5deee68858edb8a80413d47bfa2cc5d2bfb3bb,ef06bb21918dcd02311b98e5a082b433771fa774618b7be96dbcdd6f2029bff5,3.3693449169950327,method_run,
overlap_extreme_4c,8003,tbs_diffusion_graphtools_adaptive_nnls,fixed_coordinate_bh,0.01,0.001,ok,4,1.0,0.0,,0.0,7a1560e618d0303f91db9de65a5deee68858edb8a80413d47bfa2cc5d2bfb3bb,ef06bb21918dcd02311b98e5a082b433771fa774618b7be96dbcdd6f2029bff5,3.4108817919914145,method_run,
overlap_extreme_4c,8003,tbs_diffusion_graphtools_adaptive_nnls,fixed_coordinate_bh,0.05,0.001,ok,4,1.0,0.0,,0.0,7a1560e618d0303f91db9de65a5deee68858edb8a80413d47bfa2cc5d2bfb3bb,ef06bb21918dcd02311b98e5a082b433771fa774618b7be96dbcdd6f2029bff5,3.394789625002886,method_run,
overlap_extreme_4c,8003,tbs_diffusion_graphtools_adaptive_nnls,fixed_coordinate_by,0.005,0.001,ok,4,1.0,0.0,,0.0,7a1560e618d0303f91db9de65a5deee68858edb8a80413d47bfa2cc5d2bfb3bb,ef06bb21918dcd02311b98e5a082b433771fa774618b7be96dbcdd6f2029bff5,3.4399729579890845,method_run,
overlap_extreme_4c,8003,tbs_diffusion_graphtools_adaptive_nnls,fixed_coordinate_by,0.01,0.001,ok,4,1.0,0.0,,0.0,7a1560e618d0303f91db9de65a5deee68858edb8a80413d47bfa2cc5d2bfb3bb,ef06bb21918dcd02311b98e5a082b433771fa774618b7be96dbcdd6f2029bff5,3.3938203750003595,method_run,
